Orthogroup	v2	v5
OG0000072	GRMZM2G312922	Zm00001eb377650, Zm00001eb377600, Zm00001eb377560, Zm00001eb377630, Zm00001eb377690, Zm00001eb400940, Zm00001eb377670, Zm00001eb377660, Zm00001eb377570, Zm00001eb377730, Zm00001eb377720, Zm00001eb377740, Zm00001eb270160, Zm00001eb377700, Zm00001eb377580, Zm00001eb282280
OG0000074	GRMZM2G384463, GRMZM2G028060	Zm00001eb237000
OG0000074	GRMZM2G069568	Zm00001eb014840
OG0000074	GRMZM5G822573	Zm00001eb379860
OG0000075	GRMZM2G151668	Zm00001eb006960, Zm00001eb172660, Zm00001eb382420
OG0000075	GRMZM5G830269	Zm00001eb341060, Zm00001eb226630
OG0000075	GRMZM2G124797	Zm00001eb335250
OG0000076	GRMZM2G180575	Zm00001eb039760
OG0000076	GRMZM2G409104	Zm00001eb388690
OG0000076	GRMZM2G146951	Zm00001eb412370
OG0000076	GRMZM2G370915	Zm00001eb320510
OG0000076	GRMZM2G006117, GRMZM2G039811	Zm00001eb104590
OG0000076	GRMZM2G046005, GRMZM2G315341, GRMZM2G458845	Zm00001eb039770
OG0000077	GRMZM2G459927, GRMZM5G840801, GRMZM2G131626, GRMZM2G156201, GRMZM5G815663, GRMZM5G890161, GRMZM5G835264, GRMZM2G042793, GRMZM2G325119, GRMZM2G009547, GRMZM2G156502, GRMZM2G362764, GRMZM2G507257, GRMZM2G704042, GRMZM5G804778	Zm00001eb422150
OG0000080	GRMZM2G057065	Zm00001eb092120, Zm00001eb261180, Zm00001eb173580, Zm00001eb173590, Zm00001eb173600, Zm00001eb173610, Zm00001eb039870, Zm00001eb039880, Zm00001eb039910, Zm00001eb039860, Zm00001eb039920, Zm00001eb039890, Zm00001eb392030, Zm00001eb222480, Zm00001eb039900
OG0000081	GRMZM5G813363	Zm00001eb284230
OG0000081	GRMZM2G023818, GRMZM2G084011, GRMZM2G074273, GRMZM2G537014, GRMZM2G096996, GRMZM2G083635, GRMZM2G580894, GRMZM2G351502, GRMZM2G124571, GRMZM2G067642, GRMZM2G398538, GRMZM2G100102, GRMZM2G161787	Zm00001eb337390
OG0000082	GRMZM2G008913	Zm00001eb171940
OG0000082	GRMZM2G008341	Zm00001eb171930
OG0000082	GRMZM2G026939	Zm00001eb171970
OG0000082	GRMZM2G353268	Zm00001eb166960
OG0000082	GRMZM2G053120, GRMZM2G353272, GRMZM2G059620	Zm00001eb166950
OG0000082	GRMZM2G404459	Zm00001eb166940
OG0000083	GRMZM2G160739	Zm00001eb166660
OG0000083	GRMZM2G044152	Zm00001eb166620
OG0000083	GRMZM2G346895, GRMZM2G088441	Zm00001eb166650
OG0000083	GRMZM2G388461, GRMZM2G045387	Zm00001eb030130, Zm00001eb030160, Zm00001eb030140, Zm00001eb166590
OG0000083	GRMZM2G044625	Zm00001eb166600
OG0000084	GRMZM2G068717	Zm00001eb129150, Zm00001eb167440, Zm00001eb231440, Zm00001eb256850, Zm00001eb079960, Zm00001eb389300, Zm00001eb332310, Zm00001eb180320, Zm00001eb224540, Zm00001eb313380, Zm00001eb270200, Zm00001eb022610, Zm00001eb094080, Zm00001eb167890, Zm00001eb186670
OG0000087	GRMZM2G152891	Zm00001eb333100
OG0000087	GRMZM2G117582, GRMZM2G067511	Zm00001eb128040
OG0000087	GRMZM2G004703	Zm00001eb352350
OG0000087	GRMZM2G044963	Zm00001eb015200
OG0000088	GRMZM2G084470, GRMZM2G174114, GRMZM2G167933, GRMZM2G477041, GRMZM2G409177, GRMZM2G143182, GRMZM2G702406, GRMZM2G127619, GRMZM2G051774, GRMZM2G140467, GRMZM2G051124, GRMZM2G180516, GRMZM2G170042, GRMZM2G480421	Zm00001eb330390
OG0000089	GRMZM2G158584, GRMZM2G461520, GRMZM2G411138, GRMZM2G703299, GRMZM2G394122, GRMZM2G363530, GRMZM2G025440, GRMZM5G803361, GRMZM2G039417, GRMZM2G173376, GRMZM2G174460, GRMZM5G811373, GRMZM2G334239, GRMZM2G180903	Zm00001eb281330
OG0000092	GRMZM2G171426	Zm00001eb154510
OG0000092	GRMZM2G151252	Zm00001eb361700
OG0000092	GRMZM2G091383	Zm00001eb239530
OG0000092	GRMZM2G029685	Zm00001eb277530
OG0000092	GRMZM2G452189	Zm00001eb256130
OG0000092	GRMZM2G051114	Zm00001eb182600, Zm00001eb028730
OG0000093	GRMZM2G019817	Zm00001eb298640
OG0000093	GRMZM2G050023	Zm00001eb239780
OG0000093	GRMZM5G812122	Zm00001eb354980, Zm00001eb232370
OG0000095	GRMZM2G477555	Zm00001eb317550, Zm00001eb168250, Zm00001eb381900, Zm00001eb162520, Zm00001eb107840, Zm00001eb083270, Zm00001eb169840, Zm00001eb200660, Zm00001eb031120, Zm00001eb406190, Zm00001eb363630, Zm00001eb185190, Zm00001eb045000, Zm00001eb070680
OG0000096	GRMZM2G168371	Zm00001eb258390
OG0000096	GRMZM5G816289	Zm00001eb390210
OG0000096	GRMZM2G081515	Zm00001eb045800
OG0000096	GRMZM2G034385	Zm00001eb221810
OG0000096	GRMZM2G095382	Zm00001eb247530
OG0000096	GRMZM2G459645	Zm00001eb185130
OG0000096	GRMZM2G147241, GRMZM2G061499	Zm00001eb426660
OG0000097	GRMZM5G829198	Zm00001eb336430, Zm00001eb324030, Zm00001eb427360, Zm00001eb272070, Zm00001eb442860, Zm00001eb121340, Zm00001eb376460, Zm00001eb167160, Zm00001eb442110, Zm00001eb162850, Zm00001eb420780, Zm00001eb191870, Zm00001eb398710, Zm00001eb059330
OG0000098	GRMZM2G438608	Zm00001eb346080
OG0000098	GRMZM2G447847, GRMZM2G324106, GRMZM5G882216, GRMZM2G060309, GRMZM2G159762, GRMZM2G122423, GRMZM2G394283, GRMZM2G468886, GRMZM2G037954, GRMZM2G066565, GRMZM2G313795, GRMZM2G424981	Zm00001eb045590
OG0000099	GRMZM2G426186	Zm00001eb190670, Zm00001eb068030
OG0000099	GRMZM2G409076	Zm00001eb197720, Zm00001eb204330, Zm00001eb238600, Zm00001eb406260, Zm00001eb230330, Zm00001eb262700, Zm00001eb139370, Zm00001eb291430, Zm00001eb243980, Zm00001eb068500, Zm00001eb299710
OG0000100	GRMZM2G069095	Zm00001eb234390
OG0000100	GRMZM2G104419	Zm00001eb206510
OG0000100	GRMZM2G014240	Zm00001eb375040
OG0000100	GRMZM2G148200	Zm00001eb281840
OG0000100	GRMZM2G363503	Zm00001eb248970, Zm00001eb134750, Zm00001eb099760
OG0000100	GRMZM2G170927	Zm00001eb387010
OG0000101	GRMZM2G041724	Zm00001eb426800
OG0000101	GRMZM2G034651	Zm00001eb426860
OG0000101	GRMZM2G034709	Zm00001eb426850
OG0000101	GRMZM2G046916	Zm00001eb324990
OG0000101	GRMZM2G080199	Zm00001eb216840
OG0000101	GRMZM2G053622	Zm00001eb426820
OG0000101	GRMZM2G073041	Zm00001eb426810
OG0000104	GRMZM2G448151, GRMZM2G100336, GRMZM2G073222, GRMZM5G838396	Zm00001eb039190, Zm00001eb440780, Zm00001eb439960, Zm00001eb434870, Zm00001eb435640, Zm00001eb439940, Zm00001eb115040, Zm00001eb435100, Zm00001eb437960, Zm00001eb097380
OG0000105	GRMZM2G020801	Zm00001eb171440
OG0000105	GRMZM2G176397, GRMZM2G009808	Zm00001eb402710, Zm00001eb002960
OG0000105	GRMZM2G467338	Zm00001eb089800
OG0000105	GRMZM5G858454	Zm00001eb419110
OG0000105	GRMZM2G111602, GRMZM2G005545, GRMZM2G171707	Zm00001eb105870
OG0000107	GRMZM2G338862	Zm00001eb289730
OG0000107	GRMZM2G061900	Zm00001eb062530
OG0000107	GRMZM5G878008	Zm00001eb351420, Zm00001eb303910, Zm00001eb094940
OG0000107	GRMZM2G360867	Zm00001eb055500, Zm00001eb372300, Zm00001eb094950, Zm00001eb019960
OG0000108	GRMZM2G120922	Zm00001eb248060
OG0000108	GRMZM2G351493, GRMZM2G392042, GRMZM2G368398	Zm00001eb024060, Zm00001eb071610, Zm00001eb185390
OG0000108	GRMZM2G024196	Zm00001eb076900
OG0000108	GRMZM5G893444	Zm00001eb426920
OG0000109	GRMZM2G381470	Zm00001eb302340
OG0000109	GRMZM2G088613, GRMZM2G328374, GRMZM2G571740	Zm00001eb134320, Zm00001eb272370
OG0000109	GRMZM2G119671	Zm00001eb178390
OG0000109	GRMZM5G806292, GRMZM2G395467, GRMZM5G863698	Zm00001eb383390
OG0000111	GRMZM2G010453	Zm00001eb204280
OG0000111	GRMZM2G177511, GRMZM2G138729, GRMZM2G152442, GRMZM2G469466, GRMZM2G456900	Zm00001eb086470
OG0000111	GRMZM5G888908	Zm00001eb037560
OG0000111	GRMZM5G828466, GRMZM5G871928	Zm00001eb265690
OG0000112	GRMZM2G007369, GRMZM2G384355, GRMZM2G348039, GRMZM5G800915, GRMZM2G088000, GRMZM2G060695, GRMZM2G139842, GRMZM2G527828, GRMZM2G154334, GRMZM2G323903, GRMZM2G462750, GRMZM2G161768, GRMZM2G347471	Zm00001eb140760
OG0000113	GRMZM2G134917	Zm00001eb060050
OG0000113	GRMZM2G028218	Zm00001eb213310
OG0000113	GRMZM2G330457, GRMZM2G153781, GRMZM2G337845	Zm00001eb429820, Zm00001eb107580
OG0000113	GRMZM2G134980	Zm00001eb218560
OG0000113	GRMZM2G042133, GRMZM2G364069	Zm00001eb050280
OG0000114	GRMZM2G064171	Zm00001eb236460
OG0000114	GRMZM2G454261, GRMZM2G310936, GRMZM2G456149, GRMZM2G398795, GRMZM2G175541, GRMZM2G044246, GRMZM2G166091, GRMZM2G457231, GRMZM2G376619, GRMZM2G123866, GRMZM2G324221	Zm00001eb281070
OG0000115	GRMZM2G078218	Zm00001eb115480
OG0000115	GRMZM2G052241, GRMZM5G844465	Zm00001eb439320, Zm00001eb114890
OG0000115	GRMZM2G060394	Zm00001eb114910
OG0000115	GRMZM2G009106	Zm00001eb114920
OG0000115	GRMZM2G097904	Zm00001eb146340
OG0000115	GRMZM2G417092	Zm00001eb114930
OG0000116	GRMZM2G110409, GRMZM2G111622	Zm00001eb092310, Zm00001eb092320, Zm00001eb092340, Zm00001eb092330
OG0000116	GRMZM2G014150, GRMZM2G089238	Zm00001eb092410, Zm00001eb092440, Zm00001eb092470, Zm00001eb092370, Zm00001eb092460, Zm00001eb092400
OG0000117	GRMZM2G063700	Zm00001eb205660, Zm00001eb205700, Zm00001eb205670, Zm00001eb205710, Zm00001eb205630
OG0000117	GRMZM2G400452	Zm00001eb135820, Zm00001eb125740
OG0000117	GRMZM2G360677	Zm00001eb041160
OG0000118	GRMZM2G117430, GRMZM2G117436, GRMZM2G530071, GRMZM2G130640, GRMZM2G156009, GRMZM2G041558, GRMZM2G001788, GRMZM2G125359, GRMZM2G701781, GRMZM2G148675, GRMZM2G004186, GRMZM2G026026, GRMZM5G877479	Zm00001eb180040
OG0000119	GRMZM2G076593	Zm00001eb408350
OG0000119	GRMZM2G433162	Zm00001eb408360
OG0000119	GRMZM2G332505, GRMZM2G413943, GRMZM2G359904, GRMZM2G136288	Zm00001eb408380, Zm00001eb202080
OG0000119	GRMZM2G031167	Zm00001eb138820
OG0000119	GRMZM2G157168	Zm00001eb408430
OG0000120	GRMZM2G461590, GRMZM2G418766	Zm00001eb189810
OG0000120	GRMZM2G455238	Zm00001eb189570, Zm00001eb189680
OG0000120	GRMZM2G575116	Zm00001eb189580, Zm00001eb189790, Zm00001eb189750
OG0000120	GRMZM2G061118	Zm00001eb189630
OG0000121	GRMZM2G164927	Zm00001eb434970, Zm00001eb438320, Zm00001eb437790, Zm00001eb442730, Zm00001eb437250, Zm00001eb226420, Zm00001eb441580, Zm00001eb437140, Zm00001eb435740, Zm00001eb436820, Zm00001eb435260, Zm00001eb435470, Zm00001eb271620
OG0000122	GRMZM2G429039	Zm00001eb268820, Zm00001eb179480, Zm00001eb253060, Zm00001eb084010, Zm00001eb030020, Zm00001eb185850, Zm00001eb410740, Zm00001eb309890, Zm00001eb125020, Zm00001eb025090, Zm00001eb091820, Zm00001eb236780, Zm00001eb064200
OG0000123	GRMZM2G356895	Zm00001eb409590, Zm00001eb413840, Zm00001eb371270, Zm00001eb153950, Zm00001eb398960, Zm00001eb341190, Zm00001eb371600, Zm00001eb411180, Zm00001eb273080, Zm00001eb313170, Zm00001eb206640, Zm00001eb127500, Zm00001eb073850
OG0000125	GRMZM5G804708	Zm00001eb437160, Zm00001eb439970, Zm00001eb440350
OG0000125	GRMZM2G442064, GRMZM2G145908	Zm00001eb435080, Zm00001eb435150, Zm00001eb039170, Zm00001eb435370, Zm00001eb255900
OG0000125	GRMZM2G448161	Zm00001eb434890
OG0000127	GRMZM2G042250	Zm00001eb000690
OG0000127	GRMZM2G109987	Zm00001eb404260
OG0000127	GRMZM2G469551	Zm00001eb045630
OG0000127	GRMZM2G178102	Zm00001eb136060
OG0000127	GRMZM2G003509	Zm00001eb031670
OG0000128	GRMZM2G371628	Zm00001eb160410
OG0000128	GRMZM2G473795	Zm00001eb186030
OG0000128	GRMZM2G417905, GRMZM5G892123, GRMZM2G002871, GRMZM2G411079	Zm00001eb007160
OG0000129	GRMZM2G153814, GRMZM2G071374	Zm00001eb008270
OG0000129	GRMZM5G832158	Zm00001eb285250
OG0000129	GRMZM5G861001	Zm00001eb393890
OG0000129	GRMZM2G096355	Zm00001eb401160
OG0000130	GRMZM2G177461	Zm00001eb027730
OG0000130	GRMZM2G010768, GRMZM2G071174, GRMZM2G145638	Zm00001eb408420
OG0000130	GRMZM2G392513	Zm00001eb378070
OG0000130	GRMZM2G155242	Zm00001eb008360
OG0000130	GRMZM2G004528	Zm00001eb401220
OG0000131	GRMZM2G118529, GRMZM2G473021	Zm00001eb399400
OG0000131	GRMZM2G317878	Zm00001eb162510
OG0000131	GRMZM5G876673, GRMZM2G137575, GRMZM5G823652, GRMZM2G137584	Zm00001eb319320
OG0000131	GRMZM2G081140	Zm00001eb137670
OG0000133	GRMZM5G849236, GRMZM2G482657, GRMZM5G853943, GRMZM5G805566, GRMZM2G031719, GRMZM2G340076, GRMZM2G171796, GRMZM2G423315, GRMZM2G411639, GRMZM2G355906, GRMZM2G412702, GRMZM2G023982	Zm00001eb345180
OG0000134	GRMZM2G046894, GRMZM2G445187, GRMZM2G345194	Zm00001eb113610
OG0000134	GRMZM2G131456, GRMZM2G172982, GRMZM2G417219, GRMZM2G079754, GRMZM2G426181, GRMZM2G110066, GRMZM2G305671, GRMZM2G029366	Zm00001eb211320
OG0000136	GRMZM2G132144	Zm00001eb022800
OG0000136	GRMZM2G044888	Zm00001eb093040
OG0000136	GRMZM2G105461	Zm00001eb019980, Zm00001eb184380, Zm00001eb392860, Zm00001eb228750, Zm00001eb020310, Zm00001eb184800, Zm00001eb313750, Zm00001eb414290
OG0000137	GRMZM2G008139, GRMZM5G880193, GRMZM2G445881, GRMZM2G481049, GRMZM2G165930, GRMZM2G050275, GRMZM2G035764, GRMZM2G553819, GRMZM2G152378, GRMZM2G383125, GRMZM2G172248, GRMZM2G114498	Zm00001eb359680
OG0000138	GRMZM2G427954	Zm00001eb328800
OG0000138	GRMZM2G027217	Zm00001eb328840
OG0000138	GRMZM2G437207, GRMZM2G427937	Zm00001eb328790
OG0000138	GRMZM2G504757	Zm00001eb328820
OG0000138	GRMZM2G302509, GRMZM2G702176	Zm00001eb025060
OG0000140	GRMZM2G000039	Zm00001eb070360
OG0000140	GRMZM2G096107	Zm00001eb431180
OG0000140	GRMZM2G149321	Zm00001eb357330, Zm00001eb160600
OG0000140	GRMZM2G104508, GRMZM2G124063, GRMZM5G868855, GRMZM2G470292, GRMZM5G806347	Zm00001eb297310
OG0000141	GRMZM2G376117, GRMZM2G405751, GRMZM2G082223	Zm00001eb396740
OG0000141	GRMZM2G386047, GRMZM2G429110	Zm00001eb393230
OG0000141	GRMZM2G535108, GRMZM2G056592, GRMZM2G144680, GRMZM2G047930	Zm00001eb101730
OG0000142	GRMZM2G161908, GRMZM2G134818	Zm00001eb342570
OG0000142	GRMZM5G811560, GRMZM2G392080, GRMZM2G042962, GRMZM2G333616	Zm00001eb090030, Zm00001eb380970, Zm00001eb176240, Zm00001eb417210, Zm00001eb341210, Zm00001eb132710
OG0000144	GRMZM2G085123, GRMZM5G859028, GRMZM5G860770, GRMZM2G090471, GRMZM5G833063, GRMZM5G821057, GRMZM5G890330, GRMZM5G864694, GRMZM5G818279, GRMZM5G832728, GRMZM5G861977, GRMZM2G137403	Zm00001eb035510
OG0000145	GRMZM2G023214	Zm00001eb145010, Zm00001eb224580
OG0000145	GRMZM2G465689	Zm00001eb319340
OG0000145	GRMZM2G390998	Zm00001eb053000
OG0000145	GRMZM2G384763	Zm00001eb224590, Zm00001eb145000
OG0000146	GRMZM2G049811	Zm00001eb382240
OG0000146	GRMZM2G423972	Zm00001eb208450, Zm00001eb053990
OG0000146	GRMZM2G418005	Zm00001eb222940
OG0000146	GRMZM2G362021, GRMZM2G147714, GRMZM2G124919	Zm00001eb358390, Zm00001eb109380
OG0000147	GRMZM2G006433, GRMZM2G089137, GRMZM2G703393, GRMZM2G700238, GRMZM2G701262, GRMZM2G515790, GRMZM2G027342, GRMZM5G882410, GRMZM2G010636, GRMZM2G474229	Zm00001eb432680, Zm00001eb104440, Zm00001eb038940
OG0000149	GRMZM5G820188	Zm00001eb103590, Zm00001eb091680, Zm00001eb091690
OG0000149	GRMZM2G105720	Zm00001eb240990
OG0000149	GRMZM2G076796	Zm00001eb105530
OG0000149	GRMZM2G052402, GRMZM2G105706, GRMZM2G039707	Zm00001eb360150
OG0000150	GRMZM2G536486	Zm00001eb373240
OG0000150	GRMZM2G411976	Zm00001eb118060, Zm00001eb216530, Zm00001eb357990, Zm00001eb314190, Zm00001eb079620, Zm00001eb344050, Zm00001eb146370, Zm00001eb134050, Zm00001eb189560, Zm00001eb142880
OG0000151	GRMZM2G429695	Zm00001eb348800
OG0000151	GRMZM2G176639	Zm00001eb150520
OG0000151	GRMZM5G882189	Zm00001eb095340, Zm00001eb095740
OG0000151	GRMZM2G033641	Zm00001eb288670
OG0000151	GRMZM2G081652	Zm00001eb146220
OG0000151	GRMZM2G033649	Zm00001eb366530
OG0000152	GRMZM2G468648	Zm00001eb115410
OG0000152	GRMZM2G334617	Zm00001eb237950, Zm00001eb264350, Zm00001eb056770, Zm00001eb074740, Zm00001eb192100, Zm00001eb123680, Zm00001eb251150, Zm00001eb104940, Zm00001eb345050, Zm00001eb264320
OG0000153	GRMZM2G089830, GRMZM2G033388	Zm00001eb166300
OG0000153	GRMZM2G368738	Zm00001eb203290, Zm00001eb141200
OG0000153	GRMZM2G018593	Zm00001eb433140
OG0000153	GRMZM2G061143	Zm00001eb136210, Zm00001eb281950
OG0000155	GRMZM2G303139	Zm00001eb045500
OG0000155	GRMZM2G084465, GRMZM2G163561, GRMZM2G140609	Zm00001eb089160, Zm00001eb400450, Zm00001eb301550, Zm00001eb211900, Zm00001eb289870, Zm00001eb351630, Zm00001eb062450, Zm00001eb148830
OG0000156	GRMZM2G162109	Zm00001eb351880
OG0000156	GRMZM2G413687	Zm00001eb351150
OG0000156	GRMZM2G030116	Zm00001eb286430
OG0000156	GRMZM2G034810	Zm00001eb149120
OG0000156	GRMZM2G135332	Zm00001eb216490, Zm00001eb368530
OG0000156	GRMZM2G359892	Zm00001eb290220
OG0000157	GRMZM2G473001	Zm00001eb309660
OG0000157	GRMZM2G110714	Zm00001eb370590
OG0000157	GRMZM2G083841	Zm00001eb383680
OG0000157	GRMZM2G069542	Zm00001eb238670
OG0000157	GRMZM2G074122	Zm00001eb204600
OG0000158	GRMZM2G017137	Zm00001eb217700
OG0000158	GRMZM5G811408, GRMZM2G113902	Zm00001eb217730
OG0000158	GRMZM2G075415, GRMZM5G871131	Zm00001eb217670, Zm00001eb217720, Zm00001eb217710, Zm00001eb217680
OG0000159	GRMZM5G874432	Zm00001eb268670, Zm00001eb036290, Zm00001eb038630, Zm00001eb109060, Zm00001eb029320, Zm00001eb099310, Zm00001eb373360, Zm00001eb073060, Zm00001eb432980, Zm00001eb127700, Zm00001eb219480, Zm00001eb368110
OG0000160	GRMZM5G830501	Zm00001eb235780, Zm00001eb015590
OG0000160	GRMZM2G013496, GRMZM2G157345	Zm00001eb237540
OG0000160	GRMZM2G363583	Zm00001eb360240
OG0000164	GRMZM5G800980	Zm00001eb435210, Zm00001eb435670, Zm00001eb133180, Zm00001eb440980, Zm00001eb437200, Zm00001eb435030, Zm00001eb039200
OG0000164	GRMZM2G304947	Zm00001eb435410, Zm00001eb039090, Zm00001eb039120
OG0000165	GRMZM5G844628	Zm00001eb009520
OG0000165	GRMZM2G158333, GRMZM2G473774, GRMZM2G391822, GRMZM2G173344	Zm00001eb437740, Zm00001eb442130, Zm00001eb435130, Zm00001eb412340
OG0000165	GRMZM5G806488	Zm00001eb437080
OG0000166	GRMZM2G160024	Zm00001eb346220
OG0000166	GRMZM2G516220, GRMZM2G453148	Zm00001eb392300
OG0000166	GRMZM2G411746, GRMZM2G392988	Zm00001eb353620
OG0000167	GRMZM2G415529	Zm00001eb322880
OG0000167	GRMZM2G391815	Zm00001eb065380
OG0000167	GRMZM2G319138	Zm00001eb419500
OG0000168	GRMZM2G415251	Zm00001eb007430
OG0000168	GRMZM2G461907	Zm00001eb007410, Zm00001eb007420, Zm00001eb007340, Zm00001eb007360, Zm00001eb007370, Zm00001eb007350, Zm00001eb007390, Zm00001eb007400, Zm00001eb007380
OG0000169	GRMZM2G022188	Zm00001eb195340
OG0000169	GRMZM2G357523	Zm00001eb193620
OG0000169	GRMZM2G129633, GRMZM2G150676	Zm00001eb223970
OG0000170	GRMZM2G111818	Zm00001eb195000
OG0000170	GRMZM2G057441	Zm00001eb404860
OG0000170	GRMZM2G134480	Zm00001eb331520
OG0000170	GRMZM2G479127, GRMZM2G546358, GRMZM2G135337	Zm00001eb013620
OG0000171	GRMZM2G160541	Zm00001eb185240
OG0000171	GRMZM2G326335, GRMZM2G118345, GRMZM2G081582, GRMZM2G029048, GRMZM2G063917, GRMZM2G170692, GRMZM2G334660, GRMZM2G074604, GRMZM2G441347	Zm00001eb077230
OG0000172	GRMZM2G054623, GRMZM2G054645, GRMZM2G325001	Zm00001eb393330
OG0000172	GRMZM5G866758	Zm00001eb019210
OG0000172	GRMZM5G860137	Zm00001eb334430
OG0000172	GRMZM2G085474	Zm00001eb033060
OG0000173	GRMZM2G021427	Zm00001eb023400
OG0000173	GRMZM2G013671	Zm00001eb391350
OG0000173	GRMZM2G151128, GRMZM2G309825, GRMZM2G349366, GRMZM2G085361, GRMZM2G021621, GRMZM2G013002, GRMZM2G082520	Zm00001eb391360
OG0000174	GRMZM2G001816	Zm00001eb384890
OG0000174	GRMZM2G018770	Zm00001eb204910
OG0000174	GRMZM2G014444	Zm00001eb238930
OG0000174	GRMZM2G065632, GRMZM2G363310, GRMZM2G073026, GRMZM5G813584	Zm00001eb347380
OG0000175	GRMZM5G825136	Zm00001eb027240, Zm00001eb089030, Zm00001eb098820, Zm00001eb260300, Zm00001eb355320, Zm00001eb105920, Zm00001eb430140, Zm00001eb434110, Zm00001eb268620, Zm00001eb289540, Zm00001eb098810
OG0000177	GRMZM2G134194	Zm00001eb034390
OG0000177	GRMZM2G438776	Zm00001eb034300
OG0000177	GRMZM2G116254	Zm00001eb034490
OG0000177	GRMZM2G438803	Zm00001eb034280
OG0000177	GRMZM2G478160, GRMZM2G419430	Zm00001eb034590
OG0000178	GRMZM2G107756	Zm00001eb292300
OG0000178	GRMZM5G866082	Zm00001eb198280
OG0000178	GRMZM2G091155	Zm00001eb041780, Zm00001eb179490
OG0000178	GRMZM2G153823	Zm00001eb037200
OG0000180	GRMZM2G330377, GRMZM2G415870	Zm00001eb085670
OG0000180	GRMZM2G313347, GRMZM2G369882, GRMZM2G702112, GRMZM2G415157, GRMZM2G169962, GRMZM2G153336	Zm00001eb346740
OG0000180	GRMZM2G470419	Zm00001eb105600
OG0000182	GRMZM5G897976	Zm00001eb212700
OG0000182	GRMZM2G368658	Zm00001eb053970
OG0000182	GRMZM2G104795	Zm00001eb407490
OG0000182	GRMZM2G311776, GRMZM2G139204, GRMZM2G138828, GRMZM2G101146, GRMZM2G126046	Zm00001eb348990
OG0000183	GRMZM2G168079	Zm00001eb366900
OG0000183	GRMZM2G124389, GRMZM2G155113, GRMZM2G057152, GRMZM2G155129, GRMZM2G406715, GRMZM2G702411, GRMZM5G882403	Zm00001eb309000
OG0000183	GRMZM2G345262	Zm00001eb147240
OG0000184	GRMZM2G153292	Zm00001eb055850
OG0000184	GRMZM2G152466	Zm00001eb215710
OG0000184	GRMZM2G175559	Zm00001eb213760
OG0000184	GRMZM2G083243	Zm00001eb325230
OG0000184	GRMZM2G099167	Zm00001eb107490
OG0000184	GRMZM2G051782	Zm00001eb399990
OG0000185	GRMZM2G392076	Zm00001eb059400
OG0000185	GRMZM2G472674	Zm00001eb427710, Zm00001eb420730, Zm00001eb064160, Zm00001eb346480, Zm00001eb231380, Zm00001eb183730, Zm00001eb412070, Zm00001eb416300, Zm00001eb340150
OG0000186	GRMZM2G025231	Zm00001eb306030
OG0000186	GRMZM5G840940	Zm00001eb387870
OG0000186	GRMZM2G082580	Zm00001eb097100
OG0000186	GRMZM2G177631	Zm00001eb304560
OG0000186	GRMZM2G113137	Zm00001eb063800
OG0000186	GRMZM2G028353	Zm00001eb096900
OG0000188	GRMZM5G844230, GRMZM2G397663, GRMZM2G466136	Zm00001eb223610
OG0000188	GRMZM2G084757	Zm00001eb321600
OG0000188	GRMZM2G034794	Zm00001eb105120
OG0000188	GRMZM2G180724	Zm00001eb321580
OG0000189	GRMZM2G137690	Zm00001eb380320
OG0000189	GRMZM2G397965	Zm00001eb088160
OG0000189	GRMZM2G170391	Zm00001eb280340, Zm00001eb441420
OG0000189	GRMZM2G095628	Zm00001eb280360
OG0000190	GRMZM2G137395	Zm00001eb329350
OG0000190	GRMZM2G322258	Zm00001eb389080
OG0000190	GRMZM2G429231	Zm00001eb329290, Zm00001eb329330
OG0000190	GRMZM2G131389	Zm00001eb329320
OG0000192	GRMZM2G014089	Zm00001eb360840
OG0000192	GRMZM2G086730	Zm00001eb162880
OG0000192	GRMZM2G412276, GRMZM2G344820	Zm00001eb097510
OG0000192	GRMZM5G808836	Zm00001eb155860
OG0000192	GRMZM5G843537	Zm00001eb342680
OG0000193	GRMZM2G050997	Zm00001eb141570
OG0000193	GRMZM2G167220, GRMZM2G402224, GRMZM2G134681, GRMZM2G326473, GRMZM2G477745, GRMZM2G320933, GRMZM2G111264, GRMZM2G170446, GRMZM2G064205	Zm00001eb363220
OG0000194	GRMZM2G023631	Zm00001eb160930
OG0000194	GRMZM2G097653	Zm00001eb160910
OG0000194	GRMZM2G019578	Zm00001eb160970
OG0000194	GRMZM2G057223	Zm00001eb160960, Zm00001eb160920
OG0000194	GRMZM2G097659	Zm00001eb160900
OG0000195	GRMZM2G094074	Zm00001eb273650, Zm00001eb273640, Zm00001eb273660
OG0000195	GRMZM5G805627	Zm00001eb386940
OG0000195	GRMZM2G100462, GRMZM2G460682, GRMZM2G164152, GRMZM2G460684	Zm00001eb225190
OG0000196	GRMZM2G357576	Zm00001eb442480, Zm00001eb436510, Zm00001eb436470, Zm00001eb436230, Zm00001eb441840, Zm00001eb437500, Zm00001eb187480, Zm00001eb181630, Zm00001eb437050, Zm00001eb436310, Zm00001eb436280
OG0000197	GRMZM2G122368	Zm00001eb291560
OG0000197	GRMZM2G333352	Zm00001eb021120, Zm00001eb156410, Zm00001eb144710, Zm00001eb049220, Zm00001eb423240, Zm00001eb318660, Zm00001eb402860, Zm00001eb324110, Zm00001eb188010
OG0000198	GRMZM2G381129	Zm00001eb354180
OG0000198	GRMZM2G438031	Zm00001eb043510
