Orthogroup	v5	v2
OG0000072	Zm00001eb377650, Zm00001eb377600, Zm00001eb377560, Zm00001eb377630, Zm00001eb377690, Zm00001eb400940, Zm00001eb377670, Zm00001eb377660, Zm00001eb377570, Zm00001eb377730, Zm00001eb377720, Zm00001eb377740, Zm00001eb270160, Zm00001eb377700, Zm00001eb377580, Zm00001eb282280	GRMZM2G312922
OG0000074	Zm00001eb237000	GRMZM2G384463, GRMZM2G028060
OG0000074	Zm00001eb014840	GRMZM2G069568
OG0000074	Zm00001eb379860	GRMZM5G822573
OG0000075	Zm00001eb006960, Zm00001eb172660, Zm00001eb382420	GRMZM2G151668
OG0000075	Zm00001eb341060, Zm00001eb226630	GRMZM5G830269
OG0000075	Zm00001eb335250	GRMZM2G124797
OG0000076	Zm00001eb039760	GRMZM2G180575
OG0000076	Zm00001eb388690	GRMZM2G409104
OG0000076	Zm00001eb412370	GRMZM2G146951
OG0000076	Zm00001eb320510	GRMZM2G370915
OG0000076	Zm00001eb104590	GRMZM2G006117, GRMZM2G039811
OG0000076	Zm00001eb039770	GRMZM2G046005, GRMZM2G315341, GRMZM2G458845
OG0000077	Zm00001eb422150	GRMZM2G459927, GRMZM5G840801, GRMZM2G131626, GRMZM2G156201, GRMZM5G815663, GRMZM5G890161, GRMZM5G835264, GRMZM2G042793, GRMZM2G325119, GRMZM2G009547, GRMZM2G156502, GRMZM2G362764, GRMZM2G507257, GRMZM2G704042, GRMZM5G804778
OG0000080	Zm00001eb092120, Zm00001eb261180, Zm00001eb173580, Zm00001eb173590, Zm00001eb173600, Zm00001eb173610, Zm00001eb039870, Zm00001eb039880, Zm00001eb039910, Zm00001eb039860, Zm00001eb039920, Zm00001eb039890, Zm00001eb392030, Zm00001eb222480, Zm00001eb039900	GRMZM2G057065
OG0000081	Zm00001eb284230	GRMZM5G813363
OG0000081	Zm00001eb337390	GRMZM2G023818, GRMZM2G084011, GRMZM2G074273, GRMZM2G537014, GRMZM2G096996, GRMZM2G083635, GRMZM2G580894, GRMZM2G351502, GRMZM2G124571, GRMZM2G067642, GRMZM2G398538, GRMZM2G100102, GRMZM2G161787
OG0000082	Zm00001eb171940	GRMZM2G008913
OG0000082	Zm00001eb171930	GRMZM2G008341
OG0000082	Zm00001eb171970	GRMZM2G026939
OG0000082	Zm00001eb166960	GRMZM2G353268
OG0000082	Zm00001eb166950	GRMZM2G053120, GRMZM2G353272, GRMZM2G059620
OG0000082	Zm00001eb166940	GRMZM2G404459
OG0000083	Zm00001eb166660	GRMZM2G160739
OG0000083	Zm00001eb166620	GRMZM2G044152
OG0000083	Zm00001eb166650	GRMZM2G346895, GRMZM2G088441
OG0000083	Zm00001eb030130, Zm00001eb030160, Zm00001eb030140, Zm00001eb166590	GRMZM2G388461, GRMZM2G045387
OG0000083	Zm00001eb166600	GRMZM2G044625
OG0000084	Zm00001eb129150, Zm00001eb167440, Zm00001eb231440, Zm00001eb256850, Zm00001eb079960, Zm00001eb389300, Zm00001eb332310, Zm00001eb180320, Zm00001eb224540, Zm00001eb313380, Zm00001eb270200, Zm00001eb022610, Zm00001eb094080, Zm00001eb167890, Zm00001eb186670	GRMZM2G068717
OG0000087	Zm00001eb333100	GRMZM2G152891
OG0000087	Zm00001eb128040	GRMZM2G117582, GRMZM2G067511
OG0000087	Zm00001eb352350	GRMZM2G004703
OG0000087	Zm00001eb015200	GRMZM2G044963
OG0000088	Zm00001eb330390	GRMZM2G084470, GRMZM2G174114, GRMZM2G167933, GRMZM2G477041, GRMZM2G409177, GRMZM2G143182, GRMZM2G702406, GRMZM2G127619, GRMZM2G051774, GRMZM2G140467, GRMZM2G051124, GRMZM2G180516, GRMZM2G170042, GRMZM2G480421
OG0000089	Zm00001eb281330	GRMZM2G158584, GRMZM2G461520, GRMZM2G411138, GRMZM2G703299, GRMZM2G394122, GRMZM2G363530, GRMZM2G025440, GRMZM5G803361, GRMZM2G039417, GRMZM2G173376, GRMZM2G174460, GRMZM5G811373, GRMZM2G334239, GRMZM2G180903
OG0000092	Zm00001eb154510	GRMZM2G171426
OG0000092	Zm00001eb361700	GRMZM2G151252
OG0000092	Zm00001eb239530	GRMZM2G091383
OG0000092	Zm00001eb277530	GRMZM2G029685
OG0000092	Zm00001eb256130	GRMZM2G452189
OG0000092	Zm00001eb182600, Zm00001eb028730	GRMZM2G051114
OG0000093	Zm00001eb298640	GRMZM2G019817
OG0000093	Zm00001eb239780	GRMZM2G050023
OG0000093	Zm00001eb354980, Zm00001eb232370	GRMZM5G812122
OG0000095	Zm00001eb317550, Zm00001eb168250, Zm00001eb381900, Zm00001eb162520, Zm00001eb107840, Zm00001eb083270, Zm00001eb169840, Zm00001eb200660, Zm00001eb031120, Zm00001eb406190, Zm00001eb363630, Zm00001eb185190, Zm00001eb045000, Zm00001eb070680	GRMZM2G477555
OG0000096	Zm00001eb258390	GRMZM2G168371
OG0000096	Zm00001eb390210	GRMZM5G816289
OG0000096	Zm00001eb045800	GRMZM2G081515
OG0000096	Zm00001eb221810	GRMZM2G034385
OG0000096	Zm00001eb247530	GRMZM2G095382
OG0000096	Zm00001eb185130	GRMZM2G459645
OG0000096	Zm00001eb426660	GRMZM2G147241, GRMZM2G061499
OG0000097	Zm00001eb336430, Zm00001eb324030, Zm00001eb427360, Zm00001eb272070, Zm00001eb442860, Zm00001eb121340, Zm00001eb376460, Zm00001eb167160, Zm00001eb442110, Zm00001eb162850, Zm00001eb420780, Zm00001eb191870, Zm00001eb398710, Zm00001eb059330	GRMZM5G829198
OG0000098	Zm00001eb346080	GRMZM2G438608
OG0000098	Zm00001eb045590	GRMZM2G447847, GRMZM2G324106, GRMZM5G882216, GRMZM2G060309, GRMZM2G159762, GRMZM2G122423, GRMZM2G394283, GRMZM2G468886, GRMZM2G037954, GRMZM2G066565, GRMZM2G313795, GRMZM2G424981
OG0000099	Zm00001eb190670, Zm00001eb068030	GRMZM2G426186
OG0000099	Zm00001eb197720, Zm00001eb204330, Zm00001eb238600, Zm00001eb406260, Zm00001eb230330, Zm00001eb262700, Zm00001eb139370, Zm00001eb291430, Zm00001eb243980, Zm00001eb068500, Zm00001eb299710	GRMZM2G409076
OG0000100	Zm00001eb234390	GRMZM2G069095
OG0000100	Zm00001eb206510	GRMZM2G104419
OG0000100	Zm00001eb375040	GRMZM2G014240
OG0000100	Zm00001eb281840	GRMZM2G148200
OG0000100	Zm00001eb248970, Zm00001eb134750, Zm00001eb099760	GRMZM2G363503
OG0000100	Zm00001eb387010	GRMZM2G170927
OG0000101	Zm00001eb426800	GRMZM2G041724
OG0000101	Zm00001eb426860	GRMZM2G034651
OG0000101	Zm00001eb426850	GRMZM2G034709
OG0000101	Zm00001eb324990	GRMZM2G046916
OG0000101	Zm00001eb216840	GRMZM2G080199
OG0000101	Zm00001eb426820	GRMZM2G053622
OG0000101	Zm00001eb426810	GRMZM2G073041
OG0000104	Zm00001eb039190, Zm00001eb440780, Zm00001eb439960, Zm00001eb434870, Zm00001eb435640, Zm00001eb439940, Zm00001eb115040, Zm00001eb435100, Zm00001eb437960, Zm00001eb097380	GRMZM2G448151, GRMZM2G100336, GRMZM2G073222, GRMZM5G838396
OG0000105	Zm00001eb171440	GRMZM2G020801
OG0000105	Zm00001eb402710, Zm00001eb002960	GRMZM2G176397, GRMZM2G009808
OG0000105	Zm00001eb089800	GRMZM2G467338
OG0000105	Zm00001eb419110	GRMZM5G858454
OG0000105	Zm00001eb105870	GRMZM2G111602, GRMZM2G005545, GRMZM2G171707
OG0000107	Zm00001eb289730	GRMZM2G338862
OG0000107	Zm00001eb062530	GRMZM2G061900
OG0000107	Zm00001eb351420, Zm00001eb303910, Zm00001eb094940	GRMZM5G878008
OG0000107	Zm00001eb055500, Zm00001eb372300, Zm00001eb094950, Zm00001eb019960	GRMZM2G360867
OG0000108	Zm00001eb248060	GRMZM2G120922
OG0000108	Zm00001eb024060, Zm00001eb071610, Zm00001eb185390	GRMZM2G351493, GRMZM2G392042, GRMZM2G368398
OG0000108	Zm00001eb076900	GRMZM2G024196
OG0000108	Zm00001eb426920	GRMZM5G893444
OG0000109	Zm00001eb302340	GRMZM2G381470
OG0000109	Zm00001eb134320, Zm00001eb272370	GRMZM2G088613, GRMZM2G328374, GRMZM2G571740
OG0000109	Zm00001eb178390	GRMZM2G119671
OG0000109	Zm00001eb383390	GRMZM5G806292, GRMZM2G395467, GRMZM5G863698
OG0000111	Zm00001eb204280	GRMZM2G010453
OG0000111	Zm00001eb086470	GRMZM2G177511, GRMZM2G138729, GRMZM2G152442, GRMZM2G469466, GRMZM2G456900
OG0000111	Zm00001eb037560	GRMZM5G888908
OG0000111	Zm00001eb265690	GRMZM5G828466, GRMZM5G871928
OG0000112	Zm00001eb140760	GRMZM2G007369, GRMZM2G384355, GRMZM2G348039, GRMZM5G800915, GRMZM2G088000, GRMZM2G060695, GRMZM2G139842, GRMZM2G527828, GRMZM2G154334, GRMZM2G323903, GRMZM2G462750, GRMZM2G161768, GRMZM2G347471
OG0000113	Zm00001eb060050	GRMZM2G134917
OG0000113	Zm00001eb213310	GRMZM2G028218
OG0000113	Zm00001eb429820, Zm00001eb107580	GRMZM2G330457, GRMZM2G153781, GRMZM2G337845
OG0000113	Zm00001eb218560	GRMZM2G134980
OG0000113	Zm00001eb050280	GRMZM2G042133, GRMZM2G364069
OG0000114	Zm00001eb236460	GRMZM2G064171
OG0000114	Zm00001eb281070	GRMZM2G454261, GRMZM2G310936, GRMZM2G456149, GRMZM2G398795, GRMZM2G175541, GRMZM2G044246, GRMZM2G166091, GRMZM2G457231, GRMZM2G376619, GRMZM2G123866, GRMZM2G324221
OG0000115	Zm00001eb115480	GRMZM2G078218
OG0000115	Zm00001eb439320, Zm00001eb114890	GRMZM2G052241, GRMZM5G844465
OG0000115	Zm00001eb114910	GRMZM2G060394
OG0000115	Zm00001eb114920	GRMZM2G009106
OG0000115	Zm00001eb146340	GRMZM2G097904
OG0000115	Zm00001eb114930	GRMZM2G417092
OG0000116	Zm00001eb092310, Zm00001eb092320, Zm00001eb092340, Zm00001eb092330	GRMZM2G110409, GRMZM2G111622
OG0000116	Zm00001eb092410, Zm00001eb092440, Zm00001eb092470, Zm00001eb092370, Zm00001eb092460, Zm00001eb092400	GRMZM2G014150, GRMZM2G089238
OG0000117	Zm00001eb205660, Zm00001eb205700, Zm00001eb205670, Zm00001eb205710, Zm00001eb205630	GRMZM2G063700
OG0000117	Zm00001eb135820, Zm00001eb125740	GRMZM2G400452
OG0000117	Zm00001eb041160	GRMZM2G360677
OG0000118	Zm00001eb180040	GRMZM2G117430, GRMZM2G117436, GRMZM2G530071, GRMZM2G130640, GRMZM2G156009, GRMZM2G041558, GRMZM2G001788, GRMZM2G125359, GRMZM2G701781, GRMZM2G148675, GRMZM2G004186, GRMZM2G026026, GRMZM5G877479
OG0000119	Zm00001eb408350	GRMZM2G076593
OG0000119	Zm00001eb408360	GRMZM2G433162
OG0000119	Zm00001eb408380, Zm00001eb202080	GRMZM2G332505, GRMZM2G413943, GRMZM2G359904, GRMZM2G136288
OG0000119	Zm00001eb138820	GRMZM2G031167
OG0000119	Zm00001eb408430	GRMZM2G157168
OG0000120	Zm00001eb189810	GRMZM2G461590, GRMZM2G418766
OG0000120	Zm00001eb189570, Zm00001eb189680	GRMZM2G455238
OG0000120	Zm00001eb189580, Zm00001eb189790, Zm00001eb189750	GRMZM2G575116
OG0000120	Zm00001eb189630	GRMZM2G061118
OG0000121	Zm00001eb434970, Zm00001eb438320, Zm00001eb437790, Zm00001eb442730, Zm00001eb437250, Zm00001eb226420, Zm00001eb441580, Zm00001eb437140, Zm00001eb435740, Zm00001eb436820, Zm00001eb435260, Zm00001eb435470, Zm00001eb271620	GRMZM2G164927
OG0000122	Zm00001eb268820, Zm00001eb179480, Zm00001eb253060, Zm00001eb084010, Zm00001eb030020, Zm00001eb185850, Zm00001eb410740, Zm00001eb309890, Zm00001eb125020, Zm00001eb025090, Zm00001eb091820, Zm00001eb236780, Zm00001eb064200	GRMZM2G429039
OG0000123	Zm00001eb409590, Zm00001eb413840, Zm00001eb371270, Zm00001eb153950, Zm00001eb398960, Zm00001eb341190, Zm00001eb371600, Zm00001eb411180, Zm00001eb273080, Zm00001eb313170, Zm00001eb206640, Zm00001eb127500, Zm00001eb073850	GRMZM2G356895
OG0000125	Zm00001eb437160, Zm00001eb439970, Zm00001eb440350	GRMZM5G804708
OG0000125	Zm00001eb435080, Zm00001eb435150, Zm00001eb039170, Zm00001eb435370, Zm00001eb255900	GRMZM2G442064, GRMZM2G145908
OG0000125	Zm00001eb434890	GRMZM2G448161
OG0000127	Zm00001eb000690	GRMZM2G042250
OG0000127	Zm00001eb404260	GRMZM2G109987
OG0000127	Zm00001eb045630	GRMZM2G469551
OG0000127	Zm00001eb136060	GRMZM2G178102
OG0000127	Zm00001eb031670	GRMZM2G003509
OG0000128	Zm00001eb160410	GRMZM2G371628
OG0000128	Zm00001eb186030	GRMZM2G473795
OG0000128	Zm00001eb007160	GRMZM2G417905, GRMZM5G892123, GRMZM2G002871, GRMZM2G411079
OG0000129	Zm00001eb008270	GRMZM2G153814, GRMZM2G071374
OG0000129	Zm00001eb285250	GRMZM5G832158
OG0000129	Zm00001eb393890	GRMZM5G861001
OG0000129	Zm00001eb401160	GRMZM2G096355
OG0000130	Zm00001eb027730	GRMZM2G177461
OG0000130	Zm00001eb408420	GRMZM2G010768, GRMZM2G071174, GRMZM2G145638
OG0000130	Zm00001eb378070	GRMZM2G392513
OG0000130	Zm00001eb008360	GRMZM2G155242
OG0000130	Zm00001eb401220	GRMZM2G004528
OG0000131	Zm00001eb399400	GRMZM2G118529, GRMZM2G473021
OG0000131	Zm00001eb162510	GRMZM2G317878
OG0000131	Zm00001eb319320	GRMZM5G876673, GRMZM2G137575, GRMZM5G823652, GRMZM2G137584
OG0000131	Zm00001eb137670	GRMZM2G081140
OG0000133	Zm00001eb345180	GRMZM5G849236, GRMZM2G482657, GRMZM5G853943, GRMZM5G805566, GRMZM2G031719, GRMZM2G340076, GRMZM2G171796, GRMZM2G423315, GRMZM2G411639, GRMZM2G355906, GRMZM2G412702, GRMZM2G023982
OG0000134	Zm00001eb113610	GRMZM2G046894, GRMZM2G445187, GRMZM2G345194
OG0000134	Zm00001eb211320	GRMZM2G131456, GRMZM2G172982, GRMZM2G417219, GRMZM2G079754, GRMZM2G426181, GRMZM2G110066, GRMZM2G305671, GRMZM2G029366
OG0000136	Zm00001eb022800	GRMZM2G132144
OG0000136	Zm00001eb093040	GRMZM2G044888
OG0000136	Zm00001eb019980, Zm00001eb184380, Zm00001eb392860, Zm00001eb228750, Zm00001eb020310, Zm00001eb184800, Zm00001eb313750, Zm00001eb414290	GRMZM2G105461
OG0000137	Zm00001eb359680	GRMZM2G008139, GRMZM5G880193, GRMZM2G445881, GRMZM2G481049, GRMZM2G165930, GRMZM2G050275, GRMZM2G035764, GRMZM2G553819, GRMZM2G152378, GRMZM2G383125, GRMZM2G172248, GRMZM2G114498
OG0000138	Zm00001eb328800	GRMZM2G427954
OG0000138	Zm00001eb328840	GRMZM2G027217
OG0000138	Zm00001eb328790	GRMZM2G437207, GRMZM2G427937
OG0000138	Zm00001eb328820	GRMZM2G504757
OG0000138	Zm00001eb025060	GRMZM2G302509, GRMZM2G702176
OG0000140	Zm00001eb070360	GRMZM2G000039
OG0000140	Zm00001eb431180	GRMZM2G096107
OG0000140	Zm00001eb357330, Zm00001eb160600	GRMZM2G149321
OG0000140	Zm00001eb297310	GRMZM2G104508, GRMZM2G124063, GRMZM5G868855, GRMZM2G470292, GRMZM5G806347
OG0000141	Zm00001eb396740	GRMZM2G376117, GRMZM2G405751, GRMZM2G082223
OG0000141	Zm00001eb393230	GRMZM2G386047, GRMZM2G429110
OG0000141	Zm00001eb101730	GRMZM2G535108, GRMZM2G056592, GRMZM2G144680, GRMZM2G047930
OG0000142	Zm00001eb342570	GRMZM2G161908, GRMZM2G134818
OG0000142	Zm00001eb090030, Zm00001eb380970, Zm00001eb176240, Zm00001eb417210, Zm00001eb341210, Zm00001eb132710	GRMZM5G811560, GRMZM2G392080, GRMZM2G042962, GRMZM2G333616
OG0000144	Zm00001eb035510	GRMZM2G085123, GRMZM5G859028, GRMZM5G860770, GRMZM2G090471, GRMZM5G833063, GRMZM5G821057, GRMZM5G890330, GRMZM5G864694, GRMZM5G818279, GRMZM5G832728, GRMZM5G861977, GRMZM2G137403
OG0000145	Zm00001eb145010, Zm00001eb224580	GRMZM2G023214
OG0000145	Zm00001eb319340	GRMZM2G465689
OG0000145	Zm00001eb053000	GRMZM2G390998
OG0000145	Zm00001eb224590, Zm00001eb145000	GRMZM2G384763
OG0000146	Zm00001eb382240	GRMZM2G049811
OG0000146	Zm00001eb208450, Zm00001eb053990	GRMZM2G423972
OG0000146	Zm00001eb222940	GRMZM2G418005
OG0000146	Zm00001eb358390, Zm00001eb109380	GRMZM2G362021, GRMZM2G147714, GRMZM2G124919
OG0000147	Zm00001eb432680, Zm00001eb104440, Zm00001eb038940	GRMZM2G006433, GRMZM2G089137, GRMZM2G703393, GRMZM2G700238, GRMZM2G701262, GRMZM2G515790, GRMZM2G027342, GRMZM5G882410, GRMZM2G010636, GRMZM2G474229
OG0000149	Zm00001eb103590, Zm00001eb091680, Zm00001eb091690	GRMZM5G820188
OG0000149	Zm00001eb240990	GRMZM2G105720
OG0000149	Zm00001eb105530	GRMZM2G076796
OG0000149	Zm00001eb360150	GRMZM2G052402, GRMZM2G105706, GRMZM2G039707
OG0000150	Zm00001eb373240	GRMZM2G536486
OG0000150	Zm00001eb118060, Zm00001eb216530, Zm00001eb357990, Zm00001eb314190, Zm00001eb079620, Zm00001eb344050, Zm00001eb146370, Zm00001eb134050, Zm00001eb189560, Zm00001eb142880	GRMZM2G411976
OG0000151	Zm00001eb348800	GRMZM2G429695
OG0000151	Zm00001eb150520	GRMZM2G176639
OG0000151	Zm00001eb095340, Zm00001eb095740	GRMZM5G882189
OG0000151	Zm00001eb288670	GRMZM2G033641
OG0000151	Zm00001eb146220	GRMZM2G081652
OG0000151	Zm00001eb366530	GRMZM2G033649
OG0000152	Zm00001eb115410	GRMZM2G468648
OG0000152	Zm00001eb237950, Zm00001eb264350, Zm00001eb056770, Zm00001eb074740, Zm00001eb192100, Zm00001eb123680, Zm00001eb251150, Zm00001eb104940, Zm00001eb345050, Zm00001eb264320	GRMZM2G334617
OG0000153	Zm00001eb166300	GRMZM2G089830, GRMZM2G033388
OG0000153	Zm00001eb203290, Zm00001eb141200	GRMZM2G368738
OG0000153	Zm00001eb433140	GRMZM2G018593
OG0000153	Zm00001eb136210, Zm00001eb281950	GRMZM2G061143
OG0000155	Zm00001eb045500	GRMZM2G303139
OG0000155	Zm00001eb089160, Zm00001eb400450, Zm00001eb301550, Zm00001eb211900, Zm00001eb289870, Zm00001eb351630, Zm00001eb062450, Zm00001eb148830	GRMZM2G084465, GRMZM2G163561, GRMZM2G140609
OG0000156	Zm00001eb351880	GRMZM2G162109
OG0000156	Zm00001eb351150	GRMZM2G413687
OG0000156	Zm00001eb286430	GRMZM2G030116
OG0000156	Zm00001eb149120	GRMZM2G034810
OG0000156	Zm00001eb216490, Zm00001eb368530	GRMZM2G135332
OG0000156	Zm00001eb290220	GRMZM2G359892
OG0000157	Zm00001eb309660	GRMZM2G473001
OG0000157	Zm00001eb370590	GRMZM2G110714
OG0000157	Zm00001eb383680	GRMZM2G083841
OG0000157	Zm00001eb238670	GRMZM2G069542
OG0000157	Zm00001eb204600	GRMZM2G074122
OG0000158	Zm00001eb217700	GRMZM2G017137
OG0000158	Zm00001eb217730	GRMZM5G811408, GRMZM2G113902
OG0000158	Zm00001eb217670, Zm00001eb217720, Zm00001eb217710, Zm00001eb217680	GRMZM2G075415, GRMZM5G871131
OG0000159	Zm00001eb268670, Zm00001eb036290, Zm00001eb038630, Zm00001eb109060, Zm00001eb029320, Zm00001eb099310, Zm00001eb373360, Zm00001eb073060, Zm00001eb432980, Zm00001eb127700, Zm00001eb219480, Zm00001eb368110	GRMZM5G874432
OG0000160	Zm00001eb235780, Zm00001eb015590	GRMZM5G830501
OG0000160	Zm00001eb237540	GRMZM2G013496, GRMZM2G157345
OG0000160	Zm00001eb360240	GRMZM2G363583
OG0000164	Zm00001eb435210, Zm00001eb435670, Zm00001eb133180, Zm00001eb440980, Zm00001eb437200, Zm00001eb435030, Zm00001eb039200	GRMZM5G800980
OG0000164	Zm00001eb435410, Zm00001eb039090, Zm00001eb039120	GRMZM2G304947
OG0000165	Zm00001eb009520	GRMZM5G844628
OG0000165	Zm00001eb437740, Zm00001eb442130, Zm00001eb435130, Zm00001eb412340	GRMZM2G158333, GRMZM2G473774, GRMZM2G391822, GRMZM2G173344
OG0000165	Zm00001eb437080	GRMZM5G806488
OG0000166	Zm00001eb346220	GRMZM2G160024
OG0000166	Zm00001eb392300	GRMZM2G516220, GRMZM2G453148
OG0000166	Zm00001eb353620	GRMZM2G411746, GRMZM2G392988
OG0000167	Zm00001eb322880	GRMZM2G415529
OG0000167	Zm00001eb065380	GRMZM2G391815
OG0000167	Zm00001eb419500	GRMZM2G319138
OG0000168	Zm00001eb007430	GRMZM2G415251
OG0000168	Zm00001eb007410, Zm00001eb007420, Zm00001eb007340, Zm00001eb007360, Zm00001eb007370, Zm00001eb007350, Zm00001eb007390, Zm00001eb007400, Zm00001eb007380	GRMZM2G461907
OG0000169	Zm00001eb195340	GRMZM2G022188
OG0000169	Zm00001eb193620	GRMZM2G357523
OG0000169	Zm00001eb223970	GRMZM2G129633, GRMZM2G150676
OG0000170	Zm00001eb195000	GRMZM2G111818
OG0000170	Zm00001eb404860	GRMZM2G057441
OG0000170	Zm00001eb331520	GRMZM2G134480
OG0000170	Zm00001eb013620	GRMZM2G479127, GRMZM2G546358, GRMZM2G135337
OG0000171	Zm00001eb185240	GRMZM2G160541
OG0000171	Zm00001eb077230	GRMZM2G326335, GRMZM2G118345, GRMZM2G081582, GRMZM2G029048, GRMZM2G063917, GRMZM2G170692, GRMZM2G334660, GRMZM2G074604, GRMZM2G441347
OG0000172	Zm00001eb393330	GRMZM2G054623, GRMZM2G054645, GRMZM2G325001
OG0000172	Zm00001eb019210	GRMZM5G866758
OG0000172	Zm00001eb334430	GRMZM5G860137
OG0000172	Zm00001eb033060	GRMZM2G085474
OG0000173	Zm00001eb023400	GRMZM2G021427
OG0000173	Zm00001eb391350	GRMZM2G013671
OG0000173	Zm00001eb391360	GRMZM2G151128, GRMZM2G309825, GRMZM2G349366, GRMZM2G085361, GRMZM2G021621, GRMZM2G013002, GRMZM2G082520
OG0000174	Zm00001eb384890	GRMZM2G001816
OG0000174	Zm00001eb204910	GRMZM2G018770
OG0000174	Zm00001eb238930	GRMZM2G014444
OG0000174	Zm00001eb347380	GRMZM2G065632, GRMZM2G363310, GRMZM2G073026, GRMZM5G813584
OG0000175	Zm00001eb027240, Zm00001eb089030, Zm00001eb098820, Zm00001eb260300, Zm00001eb355320, Zm00001eb105920, Zm00001eb430140, Zm00001eb434110, Zm00001eb268620, Zm00001eb289540, Zm00001eb098810	GRMZM5G825136
OG0000177	Zm00001eb034390	GRMZM2G134194
OG0000177	Zm00001eb034300	GRMZM2G438776
OG0000177	Zm00001eb034490	GRMZM2G116254
OG0000177	Zm00001eb034280	GRMZM2G438803
OG0000177	Zm00001eb034590	GRMZM2G478160, GRMZM2G419430
OG0000178	Zm00001eb292300	GRMZM2G107756
OG0000178	Zm00001eb198280	GRMZM5G866082
OG0000178	Zm00001eb041780, Zm00001eb179490	GRMZM2G091155
OG0000178	Zm00001eb037200	GRMZM2G153823
OG0000180	Zm00001eb085670	GRMZM2G330377, GRMZM2G415870
OG0000180	Zm00001eb346740	GRMZM2G313347, GRMZM2G369882, GRMZM2G702112, GRMZM2G415157, GRMZM2G169962, GRMZM2G153336
OG0000180	Zm00001eb105600	GRMZM2G470419
OG0000182	Zm00001eb212700	GRMZM5G897976
OG0000182	Zm00001eb053970	GRMZM2G368658
OG0000182	Zm00001eb407490	GRMZM2G104795
OG0000182	Zm00001eb348990	GRMZM2G311776, GRMZM2G139204, GRMZM2G138828, GRMZM2G101146, GRMZM2G126046
OG0000183	Zm00001eb366900	GRMZM2G168079
OG0000183	Zm00001eb309000	GRMZM2G124389, GRMZM2G155113, GRMZM2G057152, GRMZM2G155129, GRMZM2G406715, GRMZM2G702411, GRMZM5G882403
OG0000183	Zm00001eb147240	GRMZM2G345262
OG0000184	Zm00001eb055850	GRMZM2G153292
OG0000184	Zm00001eb215710	GRMZM2G152466
OG0000184	Zm00001eb213760	GRMZM2G175559
OG0000184	Zm00001eb325230	GRMZM2G083243
OG0000184	Zm00001eb107490	GRMZM2G099167
OG0000184	Zm00001eb399990	GRMZM2G051782
OG0000185	Zm00001eb059400	GRMZM2G392076
OG0000185	Zm00001eb427710, Zm00001eb420730, Zm00001eb064160, Zm00001eb346480, Zm00001eb231380, Zm00001eb183730, Zm00001eb412070, Zm00001eb416300, Zm00001eb340150	GRMZM2G472674
OG0000186	Zm00001eb306030	GRMZM2G025231
OG0000186	Zm00001eb387870	GRMZM5G840940
OG0000186	Zm00001eb097100	GRMZM2G082580
OG0000186	Zm00001eb304560	GRMZM2G177631
OG0000186	Zm00001eb063800	GRMZM2G113137
OG0000186	Zm00001eb096900	GRMZM2G028353
OG0000188	Zm00001eb223610	GRMZM5G844230, GRMZM2G397663, GRMZM2G466136
OG0000188	Zm00001eb321600	GRMZM2G084757
OG0000188	Zm00001eb105120	GRMZM2G034794
OG0000188	Zm00001eb321580	GRMZM2G180724
OG0000189	Zm00001eb380320	GRMZM2G137690
OG0000189	Zm00001eb088160	GRMZM2G397965
OG0000189	Zm00001eb280340, Zm00001eb441420	GRMZM2G170391
OG0000189	Zm00001eb280360	GRMZM2G095628
OG0000190	Zm00001eb329350	GRMZM2G137395
OG0000190	Zm00001eb389080	GRMZM2G322258
OG0000190	Zm00001eb329290, Zm00001eb329330	GRMZM2G429231
OG0000190	Zm00001eb329320	GRMZM2G131389
OG0000192	Zm00001eb360840	GRMZM2G014089
OG0000192	Zm00001eb162880	GRMZM2G086730
OG0000192	Zm00001eb097510	GRMZM2G412276, GRMZM2G344820
OG0000192	Zm00001eb155860	GRMZM5G808836
OG0000192	Zm00001eb342680	GRMZM5G843537
OG0000193	Zm00001eb141570	GRMZM2G050997
OG0000193	Zm00001eb363220	GRMZM2G167220, GRMZM2G402224, GRMZM2G134681, GRMZM2G326473, GRMZM2G477745, GRMZM2G320933, GRMZM2G111264, GRMZM2G170446, GRMZM2G064205
OG0000194	Zm00001eb160930	GRMZM2G023631
OG0000194	Zm00001eb160910	GRMZM2G097653
OG0000194	Zm00001eb160970	GRMZM2G019578
OG0000194	Zm00001eb160960, Zm00001eb160920	GRMZM2G057223
OG0000194	Zm00001eb160900	GRMZM2G097659
OG0000195	Zm00001eb273650, Zm00001eb273640, Zm00001eb273660	GRMZM2G094074
OG0000195	Zm00001eb386940	GRMZM5G805627
OG0000195	Zm00001eb225190	GRMZM2G100462, GRMZM2G460682, GRMZM2G164152, GRMZM2G460684
OG0000196	Zm00001eb442480, Zm00001eb436510, Zm00001eb436470, Zm00001eb436230, Zm00001eb441840, Zm00001eb437500, Zm00001eb187480, Zm00001eb181630, Zm00001eb437050, Zm00001eb436310, Zm00001eb436280	GRMZM2G357576
OG0000197	Zm00001eb291560	GRMZM2G122368
OG0000197	Zm00001eb021120, Zm00001eb156410, Zm00001eb144710, Zm00001eb049220, Zm00001eb423240, Zm00001eb318660, Zm00001eb402860, Zm00001eb324110, Zm00001eb188010	GRMZM2G333352
OG0000198	Zm00001eb354180	GRMZM2G381129
OG0000198	Zm00001eb043510	GRMZM2G438031
